"postURL	contentPost";;;
"http://forum.doctissimo.fr/grossesse-bebe/grossesse-extra-uterine/esperons-grossesse-normale-sujet_11115_1.htm#post_0	Bonsoir! J'ai fait ma 1ere geu en juillet 2007 avec ablation de la trompe gauche (7 semaines de grossesse) donc arrêt des essais car mauvaise entente avec mon ancien copain. Je suis avec mon nouveau copain depuis 3 ans et demi, en janvier il me dit arrêtes la pilule et le 17 juin je fais un test (positif) et le 21 taux de bhcg à 272!!! Le lendemain en me réveillant de la sieste j'avais perdu du sang donc je suis allée aux urgences le taux avait baissé et à l'écho il n'y avait rien donc supposition d'une fausse couche. j'y retourne le mercredi 25 pour prise de sang et écho, verdict une geu à 3 sg. Le gynéco décide d'une injection de méthotrexate. Le samedi prise de sang pour voir l'effet le taux monte donc ils pensent que ça agit. mercredi 2 encore prise de sang et écho le taux rebaisse. mercredi 9 prise de sang et écho le taux ne baisse pas assez donc encore une injection!!!! mercredi 16 le taux a baissé (147) et pas d'écho. vendredi 25 le taux est de 6.9 donc soulagement la geu est bientot finie donc l'interne me dit il faut revenir la semaine d'après pour prise de sang et écho je lui ai dis que je partais en vacs au portugal pour 3 semaines donc elle m'a dit faite les prises de sang la bas et si ça ne va pas d'aller à l'hôpital";;;
"http://forum.doctissimo.fr/grossesse-bebe/desir-enfant/prochaines-essais-2015-sujet_293847_1.htm#post_0	Coucou les filles! Je me présente Holly , j'ai 24 ans, actuellement à la recherche d'un emploi depuis que mon chéri (qui a 26 ans très prochainement) a été muté et que nous avons changé de région. Nous avons appris que j'étais enceinte au mois d'octobre (après un an d'arrêt pilule, et environ 3 cycles d'essais \""sérieux\"" ). Seulement le petit pois était mal placé, un diagnostic de grossesse extra-utérine a été fait et j'ai eu une injection de <b>METHOTREXATE</b> afin de stopper cette grossesse... Ca a été difficile, mais aujourd'hui, je tourne la page de ce mauvais souvenir, et suis prête à repartir pour de nouveaux essais! Sur ordre de l'interne que j'ai vu lors de cette hospitalisation, je dois attendre le 16 décembre (lors de mon prochain rdv avec mon gynécologue) pour avoir le feu vert de reprise des essais, sinon ce sera sur on pourra recommencer en janvier (3 mois après cette GEU). J'ai hâte! Je crée ce post pour partager ce moment d'attente avec d'autres, qui comme moi vont commencer les essais en décembre ou janvier, et attendent avec impatience ce :chouchou205 ++ !! Ce post est ouvert à toutes, mais si on est un certain nombre à venir je le fermerai afin que nous ne soyons pas trop nombreuses, et que nous puissions se suivre correctement. En attente de vous lire! La p'tite récap' des essayeuses, c'est par ici : Holly3719:24 ans, Chéri 26 ans Début des essais Fév 2014 1 ++ Oct mais GEU Reprise des essais Jan 2015 Bout'chou35: Vanessa24 ans, Chéri 26 ans Début des essais Nov2014 1 Mylène81:25 ans, Chéri 27 ans Début des essais Décembre 2014 1 Bergamoteb:Lauriane28 ans, Chéri 25 ans Début des essais Sept 2014 2 Lalolita972:24 ans, Chéri 26 ans Début des essais Jan-Fév 2015 1";;;
"http://forum.doctissimo.fr/grossesse-bebe/grossesse-extra-uterine/combien-retombees-enceintes-sujet_9724_1.htm#post_0	Salut les trompies, Mon parcours, essai BB1 depuis Jan 2011, +++ en C4 mais GNE suspicion GEU, injection méthotrexate le 14/06, tx bhcg 370. L'injection a bien marché, il y 2 jours (environ 1 semaine et demi après injection) mon tx était descendu à 20, je ne devrais pas tarder à arriver à 0.Je pense que le plus dur est passé et j'ai envie de reprendre espoir et aller de l'avant. Que ce soit au moment de l'annonce de ma GEU ou maintenant que le cauchemar est derrière, ça me fait tjs plaisir de voir des témoignages de filles qui ont subi des GEU, et qui ont réussi à retomber enceinte par la suite. Alors il y a des gygy qui disent d'attendre 1, 2, 3 ou 6 mois... voire 1 an. Perso m'a gygy m'a dit que j'avais le droit de recommencer les essais après avoir eu mon rdc. Cela dépend du cas de chacune avec une prise en compte de pleins de facteurs, donc il n'y a que le gygy qui sait. Cela dit, même si nous sommes toutes différentes, j'aimerais bien que vous partagiez vos expériences et participiez au sondage. Ce fofo m'a beaucoup aidé à retrouver le moral, j'ai pu vider mon sac et avoir le soutien de filles super qui me comprennent car elles vivent ou ont vécu la même chose que moi. Je pense que le fait de voir que des femmes ayant subi des GEU retombent enceintes remontera le moral de celle qui sont en attente de ++ post GEU. Une autres question, comment étaient vos cycles après la GEU. Sont-ils restés les même en termes de durée, régularité, etc. ou ont-ils changé? Merci d'avance pour vos témoignages. Je vous souhaite à toutes de beaux ++++";;;
"http://forum.doctissimo.fr/grossesse-bebe/grossesse-extra-uterine/besoin-avis-bizarre-sujet_11000_1.htm#post_0	Avez vous eu ça aussi ? Test ++ le 15/01 avec 74UI/l. Taux qui augmente doucement (j'ai fais pas mal de PDS pour suivre l’évolution) 1ère écho : on ne voit rien car trop tôt 2ème écho (1 semaine + tard) : un sac mais pas assez gros 3ème écho ( de nvx 1 semaine + tard) : une tâche et des pertes de sang. Sur conseil de mon médecin traitant direction les urgences gynéco le 6/02 : écho, il y a tjrs une tâche visible (plus de sac) mais tx qui augmente tjrs (+ de 2000 ui/l), et tjrs des pertes de sang. Suspicion de grossesse molaire ou de FC. Résultat : curetage programmé le 10/02 . Pour le chir tt s'est bien passé. Mon médecin traitant me demande de faire un dosage pour voir que tout revient ds l'ordre. Mais résultat tx 8159 ui/l . Re-urgence et re-écho. il n'y a plus rien dans l'utérus, mais il y a une masse dc sans doute une GEU. Dc une injection de Méthotrexate et en arrêt tte la semaine. Je dois refaire une PDS vendredi et je dois retourner aux urgences gynéco pour voir l'évolution. Il faut que mon tx est diminué de moitié. J'avoue que j'angoisse pas mal car cela fait + d'1 mois que cela dure. Question : Est-ce que c'est normal de voir un sac dans l'utérus, il part et on trouve une tâche ds une trompe . J'ai oublié de poser cette question aux médecins.  ";;;
"http://forum.doctissimo.fr/grossesse-bebe/desir-enfant/club-attendettes-route-sujet_287770_1.htm#post_0	Salut les filles! Petit post ouvert à toutes les filles qui ont eu recours (ou bien vont avoir recours) à une cœlioscopie (trompes, endométriose, ovaires, adhérences, kystes, etc...) et qui aujourd'hui attendent leur +++!!! Pour partager aussi bien les suites opératoires de la cœlioscopie, l'attente du +++ et enfin le +++ !!! Un nouveau club va naître ! Si vous le voulez! Dans ce but, merci de vous présenter ! Voici les attendettes : Ssandinou - 35 ans Essais bb1 depuis août 2011 GEU en octobre 2011 traitée par <b>METHOTREXATE</b>, negativée en 2 mois Après de nombreux examens (hystero, IRM, etc..) : très nombreuses adhérences dues à une péritonite en 1989 qui ont entrainées : trompe gauche abîmée mais perméable, hydrosalpinx à droite. Cœlioscopie réparatrice (salpingoplastie) et hystéroscopie le 21 février 2013 : 2 trompes réparées et adhérences retirées. Reprise essais bb1 : Mars 2013 C2 post coelio (26 avril 2013) +++ !!! Petit bout est né le 29 décembre 2013 ! Kinou197 (Melissa) 21 ans Essais bb1 depuis 2010 Hydrosalphinx trompe gauche et la droite non déterminé.. Cœlioscopie prévue le 28 juin 2013 Bulle de Nice - 28 ans En essai bb depuis juin 2012 GEU traitée au <b>METHOTREXATE</b> en octobre 2012 negativée en 4 mois Coelioscopie : car GEU enkystée donc ablation de la trompe gauche le 4 mars 2013 Reprise essais bb1 : Mars 2013 C2 post coelio (7 juin 2013) +++ !!! Petit bout est né en février 2014 ! Lolitoooop - 33 ans Essais bb depuis février 2011 Novembre 2012 : rdv pma pds +spermo Cœlioscopie salpingoplastie le 24 janvier 2013 : 2 hydrosalpinx droite et gauche réparés et quelques adhérences retirées Zhom : varicocele gauche peu importante : traitement pour booster les zozo Rdv le 05 mars 2013 avec le biologiste : 3 IAC programmées Reprise essais bb1 : Mars 2013 1ère IAC le 22/04/13 -> négatif Chamelle67 - 36 ans Essais bb1 depuis Mai 2011 (PMA depuis 2011) Chamelle : endométriose + 4 fibromes Zhom : oats sévère Colioscopie et gastroscopie le 11 juin 2012 1ére coelioscopie le 28 juin 2012 : bien passée, trois fibromes d'enlevés, nodule enlevée aussi mais pas la sténose du col 2ème coelioscopie le 8 octobre 2012 pour l'endométriose : tout s'est bien passée. Ventre nettoyée...mais cycle complètement chamboulé... et suspicion de récidive de fibrome .... Reprise essais bb1 : Novembre 2012 Grossesse spontanée en novembre 2012 pas d'activité cardiaque ... début de fc naturelle mais provoquée par duphaston le 06/12/12 car trop long a évacuer. Echo contrôle le 17/12/12 : ok Transfert de mars 2013 annulé embryons n'ont pas survécus à la décongélation... Hystéroscopie prévue pour le 21 juin 2013 FIV prévue en juillet 2013 Bébé en route depuis décembre 2013 !!! Dvd1983 - 29 ans Essai bb1 depuis 2011 Hystérographie mi décembre 2012 : détection imperméabilité des trompes + kyste fonctionnel de 4cm… Cœlioscopie le 28 mars 2013 : kyste retiré, endométriose détectée (niveau 1) retirée, trompes débouchées. Reprise des essais bb1: Avril 2013 Safou86 - 27 ans Essai bb1 depuis janvier 2012 FC précoce en juillet 2012 Hystérographie en janvier 2013 : 2 trompes bouchées 2ème hystéro le 4 mars 2013 : le produit est passé donc trompes pas bouchées! RDV gygy le 10 juin 2013 : rdv pour coelio pris... histoire de voir si dysfonctionnement trompes et/ou autres ou pas.. Cœlioscopie prévue en septembre 2013 Lilyrose1979 - 34 ans FC en 2006 a 5s long et long traitement pour une pré ménopause de 27ans a 30 ans puis par miracle un an âpres le traitement j ai de nouveaux eu mes vilaines et ovulation et depuis examens et essai !!!! Coeliosocopie le 23 mai 2013 : grosses adhérences et gros kyste sur la trompe retirés Reprise des essais bb1 : Juin 2013 C2 post coelio (5 août 2013) +++ !!! Bébé en route depuis août 2013 !!! C'est à vous!";;;
"http://forum.doctissimo.fr/grossesse-bebe/grossesse-extra-uterine/reprise-essais-trompe-sujet_10269_1.htm#post_0	Coucou les filles!!! C'est ssandinou!!! Pour celles qui me reconnaissent! Petit historique : GEU à gauche diagnostiquée le 24 octobre 2011 et négativée le 12 décembre 2011 suite à injection de méthotrexate (le 25 octobre 2011). Antécédents chirurgicaux : A 12 ans, péritonite généralisée + abcès péritonéal... Légitimement, mon gygy et moi pensions que la GEU était du à un problème de trompes qui auraient été abimées ou bouchées lors de cette péritonite... et d'autant plus la trompe gauche puisque GEU à gauche... Hystéro le 1er février 2012 révèle trompe droite bouchée donc HS et trompe gauche ok (celle où j'ai fait la GEU...) Ma peur est donc la suivante : j'ai fait ma GEU à gauche et c'est pourtant celle qui est censée fonctionner.... J'ai donc très peur puisque je ne peux pas compter sur l'autre trompe de refaire une GEU... De plus, zhom ne veut pas reprendre les essais pour le moment.... il m'a dit qu'il n'était plus \""dans le trip\"" !! Jsuis deg! J'ai eu beau lui dire que ça ne devait pas être \""un trip\"" et que moi je ne considérais pas la chose comme ça, il ne veut plus pour le moment....Même si j'ai hyper peur de refaire une GEU...je me dis qui ne tente rien n'a rien et de toute façon le fait de repousser ne changera rien, car si je dois en refaire une, ce n'est pas le fait d'attendre qui changera quoique ce soit!... Existe-t-il des filles qui ont connu ce cas de figure? J'entends par là : qui sont retombées enceinte par la même trompe qui a eu la GEU ? Merci pour vote aide, j'ai besoin d'être rassurée!...";;;
"http://forum.doctissimo.fr/grossesse-bebe/grossesse-extra-uterine/doivent-passer-hystero-sujet_10957_1.htm#post_0	à toutes, Voila j'ai passée cette fameuse \""hystérosalpingographie\"" aujourd'hui et j'ai trouver bon d'apporter mon témoignage... j'ai surfer et surfer dans le but de me rassurer etc... mais non pas du tout. J'ai lu que des témoignages horribles et du coup quand je suis aller j'avais une peur bleue. Voila comment s'est passé mon examen : -tu entre dans une salle de radiographie \""classique\"" -tu dois t'allonger sur la table -ensuite le radiologue te fait un 1er cliché (sans avoir mis quoi que ce soit dans le vagin) -le médecin te met un spéculum puis te fait tenir une petite ventouse sur ton col (je suis super douillette et trouillarde et je n'ai rien senti), tu a les même ressenti qu'un frottis -il injecte le produit de contraste tout doucement et prennent des clichés en même temps. A ce moment la, j'ai eu mal au bas du dos (comme pour les règles) et la douleur a durée exactement 15 secondes. ils te font te mettre sur le coté pour d'autres clichés. -ensuite tu te rhabille et tu reviens au bout de 20 minutes pour de nouveaux clichés sans rien poser comme au début de l'exam (les docs attendent que le produit s'évacue, c'est comme quand on a ses règles, d'ailleurs prévoir une serviette hygiénique) J'ai pris 2 spasfon 1 heure avant et je n'ai eu aucunes douleurs après l'exam' Et puis très important, faut y aller décontracter (je sais c facile à dire car je l'ai faite mais croyez moi c juste 15 secondes de douleurs) Je suis allée dans un cabinet sur Paris 17e, c'est avec plaisir que je vous donnerai l'adresse en MP. Et n'hésitez pas à me poser des questions sur l'hystéro ou bien sur les GEU (j'en ai fait 2 traitée par méthotréxate). On est la pour s'entraider";;;
"http://forum.doctissimo.fr/grossesse-bebe/grossesse-extra-uterine/diagnostic-injection-methotrexate-sujet_9914_1.htm#post_0	bonjour à toutes! je me joins à vous pour vous faire part de ma terrible histoire car j'ai énormément besoin de soutien et je ne trouve hélas pas de témoignage similaire à mon histoire sur le net. Voilà on m'a diagostiquée une geu jeudi dernier dans un hôpital proche de chez moi et on m'a fait une injection de <b>METHOTREXATE</b> dans la foulée. Je précise que la veille de l'injection j'avais fait une écho qui suspectait fortement ce diagnostic mais sans certitude du fait de la précocité de l'examen, à savoir 5 SA. J'étais alleé ensuite dans un autre hôpital où le médecin qui m'a reçu m'a laissée partir car n'était pas certain du diagnostic non plus et ne voulait pas prendre le risque d'une injection à tort. Bref,j'ai fait mon 1er contrôle de bhcg 48h après et là le taux avait doublé, normal selon l'interne de garde. Lors du ctl suivant le taux avait encore augmenté mais pas doublé, on m'a alors fait une écho pour m'annoncer que le bébé était bien dans l'utérus, qu'ils ont fait une erreur, qu'ils étaient désolés et qu'il ne pouvaient pas m'en dire plus pour l'instant sur les risques que j'encourais mais que de toute façon je pouvais tjrs faire une ivg. Concernant les risques : grosse menace de fausse couche, malformations physiques et/ou cardiaques. Nous avons reçu cette nouvelle avec mon mari comme un coup de poignard, nous ressentons énormément de colère envers ce médecin et avons terriblement peur. Quelqu'un a-t-il vécu la même sitation? besoin de vous";;;
"http://forum.doctissimo.fr/grossesse-bebe/grossesse-extra-uterine/douleur-semaine-methotrexate-sujet_10354_1.htm#post_0	Bonjour à tous ! Novembrette déprimée au poste ! Voila j'aurais besoin de vos lumières, c'est ma première GEU. Elle a été détectée à cause de grosse douleur à l'ovaire droit et un taux de 234 à 6SA. 2 jours plus tard, le taux était à 239 + saignement. Le gyneco a dit : GEU ! Bon... la nouvelle m'a heurtée de plein fouet... Ils ont commencé à suivre tous les 2 jours mon taux et il est passé a 450 il y a 8 jours. Du coup ils m'ont fait une dose de <b>METHOTREXATE</b>. Hier j'ai fait une prise de sang pour controler le taux et je suis tombée a 406. j'étais HEUREUSE je voyais le bout du tunnel, limite euphorique. Je me disais, GENIAL le pire est passé ! Et voila qu'aujourd'hui, ce midi j'ai un enorme point de coté sur le rein (une gene qui augmente depuis quelques jours) et de grosses douleurs dans le ventre et le sang qui recommence à couler (très peu de sang mais bien rouge) En 30 minutes, les douleurs sont totalement passées et il ne reste plus rien. C'était un peu plus douloureux que des douleurs de regles. J'étais par instant plié en deux. Mais à votre avis, qu'est ce que c'est? La prochaine fois je dois aller à toute vitesse aux urgences ou je regarde quelques instants si ca passe? Moralement j'en peux plus. J'ai envie de pleurer... je me sentais enfin soulagée hier et maintenant j'ai l'impression de retourner dans le cauchemar. Apres la piqure, tout ceci, est ce normal? S'il vous plait, dites moi... Saphyr";;;
"http://forum.doctissimo.fr/grossesse-bebe/grossesse-extra-uterine/risque-ablation-injection-sujet_11080_1.htm#post_0	Bonjour je me présente Anissa 38 ans, je suis en essai bb5 depuis 2 ans 1/2, 2 accouchements préma, 2 grossesses patho et me voici à ma 6eme FC, cela faisait un que je n'avais pas eu de ++, et là après clomid, gonal et ovitrelle (avec 4 follicules matures) j'ai le droit à une geu dans la trompe gauche, l'an dernier j'ai fait une fc à 9 sg pour laquelle j'ai eu 2 prises de cytotec, résultats, 2 grosses hémorragies, pendant 6 semaines de gros saignements, au final il restait du placenta dans l'utérus, là gygy m'a dit aux urgences je vous fais l'injection de <b>METHOTREXATE</b> pour essayer d'éviter l'intervention, ce qui visiblement fonctionne dans 85% des cas, si cela ne fonctionne pas il m'a dit que vu mes antécédents il me retire la trompe. J'ai eu l'injection hier, je suis malade depuis vomissements (avec traces de sang), vertiges, et extrême fatigue, qui a déjà eu cette injection avez vous eu ce genre de symptomes, j'ai très mal au ventre, mais je ne saigne pas. Je commence a croire qu'il est temps pour moi de renoncer, j'ai 3 filles et 1 garçon, mon fils est né préma, il a été réanimé et inthubé, asthmatique du préma pendant 3 ans avec bcp de crises, maintenant il est anorexique de type phobie alimentaire (il trie tout et refuse bcp d'aliments), il rêve d'un frère, ou d'un bb à la maison, ils le veulent tous d'ailleurs on voulait ce petit dernier, mais après 2 ans 1/2 je me dis que je n'arriverais plus a donner la vie, chacune de mes grossesses a été compliqué. C'est la 1ère fois que je fais une geu je n'y connais rien, besoin de vos lumières, à bientôt";;;
"http://forum.doctissimo.fr/grossesse-bebe/grossesse-extra-uterine/geu-spontanee-tres-sujet_11293_1.htm#post_0	Bonjour à toutes, Alors voilà pour ma petite histoire, lundi dernier je vois mon Gynécologue d'urgence suite à de fortes douleurs à l'ovaire droit et alors que je ne m'y attendais absolument pas j'apprend que je fais très certainement une GEU. Direction les urgences et hospitalisation. Enceinte de 4SA (et pour la première fois) je passe 48h à l’hôpital avant de rentrer chez moi avec un taux qui baisse visiblement de lui même, j'échappe donc par chance à l'intervention chirurgicale et à l'injection de méthotrexate. Vendredi matin rdv à l'hôpital, on continu de laisser faire les choses toute seules. Depuis mon homme n'est pas à la maison, il participe à un événement important pour son boulot jusqu’à dimanche prochain, il part tôt le matin et rentre tard le soir, en clair je ne le vois pas. Et ça ne va pas du tout !! Je n'arrête pas de pleurer c'est une catastrophe je n'arrive même pas à me contrôler, hier tout particulièrement. Je ne sais pas quoi faire et vers qui me tourner, je me demande surtout si c'est normal ?! Mon homme qui à une pression d'enfer pour le boulot ne peut pas être là pour moi et finit par me dire d'arrêter de me mettre dans cet état et de passer à autre chose mais je n'y arrive pas ! Sauf que je passe mes journées seule à ne penser qu'à ça et même si je ne voulais pas les douleurs de ma FC en cours sont là pour me le rappeler. Comment l'avez vous vécu de votre côté ?";;;
"http://forum.doctissimo.fr/grossesse-bebe/fausse-couche/grossessesujet_22194_1.htm#post_0	Salut tout le monde,je suis tte nouvelle sur le forum et je souhaiterais partager avec vous vos témoignages,je m explique :   J ai fais une fausse couche précoce il y a environ 2 ans que j ai surmonté sans trop de souffrance car la fc était tellement précoce que j aurais pu ne même pas l a remarquer.  En mai j ai eu le malheur de faire une GEU,heureusement \""très vite\"" repérée, J étais à pratiquement 1 mois de grossesse , j ai eu la chance de pouvoir conserver mes trompes,mais suis quand même passée par une 1ère  injection de <b>METHOTREXATE</b> qui n a pas fonctionné,un curetage puis une 2 eme injection de métho. Durant toute cette période j étais mentalement très faible et en ai beaucoup souffert.  Aujourd'hui hui je viens d apprendre que  j etais enceinte de 5 semaines d aménorrhée, j ai fais une prise de sang une semaine après mon 1er  jour de retard de règle,taux hcg 1021ui,j en ai donc fais une 2 eme 48h après où a ma grande peur le taux n avait pas doublé,1614 ui.  Suite à ça j ai appelé ma gynécologue qui m a pressé d aller aux urgences ( au bluet pour ma part,c la que j ai été traité pour ma geu),afin de m assurer que je ne fasse pas de 2ème GEU avec mon antécédent...  J ai donc fais une écho où nous avons vu que la grossesse était bien là au bon endroit. Je ne suis qu'à moitié soulagé,j ai tellement peur que se soit un oeuf clair ou autre que tout s arrête du faite que le taux hcg n ai pas doublé comme il se fallait...  Je n ai eu pour l instant aucun saignement, Mais j ai l impression d avoir de moins en moins de symptôme,presque plus mal à la poitrine,moins mal au ventre...";;;
"http://forum.doctissimo.fr/grossesse-bebe/grossesse-extra-uterine/grossessesujet_10703_1.htm#post_0	Salut tout le monde,je suis tte nouvelle sur le forum et je souhaiterais partager avec vous vos témoignages,je m explique :   J ai fais une fausse couche précoce il y a environ 2 ans que j ai surmonté sans trop de souffrance car la fc était tellement précoce que j aurais pu ne même pas l a remarquer.  En mai j ai eu le malheur de faire une GEU,heureusement \""très vite\"" repérée, J étais à pratiquement 1 mois de grossesse , j ai eu la chance de pouvoir conserver mes trompes,mais suis quand même passée par une 1ère  injection de <b>METHOTREXATE</b> qui n a pas fonctionné,un curetage puis une 2 eme injection de métho. Durant toute cette période j étais mentalement très faible et en ai beaucoup souffert.  Aujourd'hui hui je viens d apprendre que  j etais enceinte de 5 semaines d aménorrhée, j ai fais une prise de sang une semaine après mon 1er  jour de retard de règle,taux hcg 1021ui,j en ai donc fais une 2 eme 48h après où a ma grande peur le taux n avait pas doublé,1614 ui.  Suite à ça j ai appelé ma gynécologue qui m a pressé d aller aux urgences ( au bluet pour ma part,c la que j ai été traité pour ma geu),afin de m assurer que je ne fasse pas de 2ème GEU avec mon antécédent...  J ai donc fais une écho où nous avons vu que la grossesse était bien là au bon endroit. Je ne suis qu'à moitié soulagé,j ai tellement peur que se soit un oeuf clair ou autre que tout s arrête du faite que le taux hcg n ai pas doublé comme il se fallait...  Je n ai eu pour l instant aucun saignement, Mais j ai l impression d avoir de moins en moins de symptôme,presque plus mal à la poitrine,moins mal au ventre... Aidez moi les filles svp";;;
"http://forum.doctissimo.fr/grossesse-bebe/grossesse/aidez-fillessujet_257873_1.htm#post_0	Salut tout le monde,je suis tte nouvelle sur le forum et je souhaiterais partager avec vous vos témoignages,je m explique :   J ai fais une fausse couche précoce il y a environ 2 ans que j ai surmonté sans trop de souffrance car la fc était tellement précoce que j aurais pu ne même pas l a remarquer.   En mai j ai eu le malheur de faire une GEU,heureusement \""très vite\"" repérée, J étais à pratiquement 1 mois de grossesse , j ai eu la chance de pouvoir conserver mes trompes,mais suis quand même passée par une 1ère  injection de <b>METHOTREXATE</b> qui n a pas fonctionné,un curetage puis une 2 eme injection de métho. Durant toute cette période j étais mentalement très faible et en ai beaucoup souffert.   Aujourd'hui hui je viens d apprendre que  j etais enceinte de 5 semaines d aménorrhée, j ai fais une prise de sang une semaine après mon 1er  jour de retard de règle,taux hcg 1021ui,j en ai donc fais une 2 eme 48h après où a ma grande peur le taux n avait pas doublé,1614 ui.   Suite à ça j ai appelé ma gynécologue qui m a pressé d aller aux urgences ( au bluet pour ma part,c la que j ai été traité pour ma geu),afin de m assurer que je ne fasse pas de 2ème GEU avec mon antécédent...   J ai donc fais une écho où nous avons vu que la grossesse était bien là au bon endroit. Je ne suis qu'à moitié soulagé,j ai tellement peur que se soit un oeuf clair ou autre que tout s arrête du faite que le taux hcg n ai pas doublé comme il se fallait...   Je n ai eu pour l instant aucun saignement, Mais j ai l impression d avoir de moins en moins de symptôme,presque plus mal à la poitrine,moins mal au ventre... Aidez moi please";;;
"http://forum.doctissimo.fr/grossesse-bebe/grossesse/enceinte-sujette-inquiete-sujet_263337_1.htm#post_0	onjour, Je suis en essai bébé depuis 3.5 ans , avec des soucis d'infertilité dûs à un problème de trompes (mais pas bien identifié). J'ai un parcours assez chaotique : Mars 2013 : IIU >> fausse couche Mai 2013 : IIU >> non aboutie Août 2013 : grossesse naturelle mais GEU traitée en urgence par coelio Decembre 2013 : grossesse naturelle mais GEU repérée rapidement et traitée par coelio Mars 2014 : 1ere FIV >> torsion d'ovaire traitée par coelio >> non aboutie Juillet 2014 : 2ème FIV >> grossesse mais GEU traitée par méthotrexate J'en suis à la 3ème FIV, où on nous a mis 2 superbes blastocytes (ponction le 16 avril - transfert le 21 avril). Je suis donc enceinte :-) et heureuse ! Taux à DPO14 :311 taux à DPO18 : 1315 Mais la gynéco m'a dit de ne pas continuer les pds et que l'on se verrait pour une écho de contrôle le 19 mai (soit dans 12 jours)! Je suis tellement inquiète à l'idée de faire une nouvelle GEU que je cherche par tous les moyens à me rassurer (bien entendu sans y parvenir ). ça me rassurerait peut-être de discuter avec des futures mamans qui ont déjà vécu le même type de choses. Peut-être aussi d'avoir vos taux , car j'envisage de retourner faire une pds demain pour me rassurer ... De plus j'ai un ventre très gonflé (depuis le début, au début j'ai mis ça sur le dos de l'Utrogestan (progesterone) , que je prenais pour ma fiv, mais le ventre est resté). On pourrait imaginer que je suis enceinte de 3 mois au moins ... Ce qui est donc difficile à cacher. Mais comme je n'ai pas la confirmation que c'est bien placé , je n'ai pas trop envie que tout le monde le voit. Ce qui est le plus dur c'est de voir ce beau ventre et d'essayer de ne pas trop se donner d'espoir, d’espérer mais tout en se disant que ce qui m'est arrivé peut se reproduire .... Désolée ^pour mon roman, mais je voulais être exhaustive . Merci à toutes celles qui auront peut-être des histoires à échanger ";-);;
"http://forum.doctissimo.fr/grossesse-bebe/futures-mamans/les-janviettes-2016/enceinte-sujette-inquiete-sujet_362019_1.htm#post_0	Bonjour, Je suis en essai bébé depuis 3.5 ans , avec des soucis d'infertilité dûs à un problème de trompes (mais pas bien identifié). J'ai un parcours assez chaotique : Mars 2013 : IIU >> fausse couche Mai 2013 : IIU >> non aboutie Août 2013 : grossesse naturelle mais GEU traitée en urgence par coelio Decembre 2013 : grossesse naturelle mais GEU repérée rapidement et traitée par coelio Mars 2014 : 1ere FIV >> torsion d'ovaire traitée par coelio >> non aboutie Juillet 2014 : 2ème FIV >> grossesse mais GEU traitée par méthotrexate J'en suis à la 3ème FIV, où on nous a mis 2 superbes blastocytes (ponction le 16 avril - transfert le 21 avril). Je suis donc enceinte :-) et heureuse ! Taux à DPO14 :311 taux à DPO18 : 1315 Mais la gynéco m'a dit de ne pas continuer les pds et que l'on se verrait pour une écho de contrôle le 19 mai (soit dans 12 jours)! Je suis tellement inquiète à l'idée de faire une nouvelle GEU que je cherche par tous les moyens à me rassurer (bien entendu sans y parvenir ). ça me rassurerait peut-être de discuter avec des futures mamans qui ont déjà vécu le même type de choses. Peut-être aussi d'avoir vos taux , car j'envisage de retourner faire une pds demain pour me rassurer ... De plus j'ai un ventre très gonflé (depuis le début, au début j'ai mis ça sur le dos de l'Utrogestan (progestérone) , que je prenais pour ma fiv, mais le ventre est resté). On pourrait imaginer que je suis enceinte de 3 mois au moins ... Ce qui est donc difficile à cacher. Mais comme je n'ai pas la confirmation que c'est bien placé , je n'ai pas trop envie que tout le monde le voit. Ce qui est le plus dur c'est de voir ce beau ventre et d'essayer de ne pas trop se donner d'espoir, d’espérer mais tout en se disant que ce qui m'est arrivé peut se reproduire .... Désolée ^pour mon roman, mais je voulais être exhaustive . Merci à toutes celles qui auront peut-être des histoires à échanger ";-);;
